447.6449,646.5519,68,8.083333,19.19767
447.7066,646.699,69,8.113726,19.23529
447.7931,646.8414,70,8.630081,17.93902
447.7921,646.9357,71,8.060784,19.12353
447.8908,647.0781,72,8.121032,19.14683
448.0094,647.1805,73,8.107843,19.22941
448.0765,647.3354,74,8.086705,19.07129
448.1356,647.4644,75,8.552707,18.54986
448.191,647.6105,76,8.154902,19.08039
448.192,647.7562,77,8.433333,18.80513
448.2206,647.8231,78,8.132948,19.08285
448.2823,647.7467,79,8.151341,19.09004
448.3036,647.5667,80,8.155303,19.07765
448.3837,647.2964,81,8.124031,19.04457
448.5708,647.2629,82,8.74031,17.94961
448.6707,646.9431,83,8.154285,19.13333
448.9602,646.9669,84,8.104418,19.07631
449.1113,646.7659,85,8.143939,19.17614
449.2631,646.7182,86,8.12426,19.17949
449.3458,646.9045,87,8.718655,18.51376
449.4982,646.9608,88,8.093567,19.154
449.6876,647.5239,89,8.347826,18.84541
449.7472,647.8338,90,8.139847,19.08621
449.7454,647.892,91,8.073413,19.03968
449.6111,647.9456,92,8.116858,19.13218
449.5102,647.9236,93,8.069034,19.13807
449.4502,648.0647,94,8.615079,18.04762
449.3779,648.1176,95,8.069034,19.13807
449.2695,648.0454,96,8.080868,19.0789
449.2286,648.0953,97,8.055555,19.11309
449.1794,648.1635,98,8.085714,19.06476
449.1805,648.2573,99,8.666667,18.10231
449.0656,648.3358,100,8.083333,19.19767
449.0214,648.3463,101,8.288733,18.92488
449.0345,648.3829,102,8.079922,19.154
449.0806,648.384,103,8.090196,19.1098
449.0916,648.3925,104,8.082829,19.10505
449.0641,648.3883,105,8.083333,19.19767
449.0556,648.4628,106,8.690763,18.14056
449.0552,648.59,107,8.052023,19.1291
449.0242,648.537,108,8.072549,19.18235
449.0694,648.5806,109,8.06986,19.02595
449.0866,648.5797,110,8.089286,19.22024
449.0564,648.6295,111,8.717647,17.99216
449.0085,648.7275,112,8.17341,19.20424
449.0706,648.774,113,8.256411,18.92774
449.0743,648.851,114,8.098619,19.25838
449.0325,648.866,115,8.074074,19.14815
448.981,648.8549,116,8.072464,19.26708
449.0476,649.0156,117,8.171484,19.16956
449.0289,649.1388,118,8.666667,17.93004
448.981,649.1791,119,8.108571,19.11048
449.0574,649.2427,120,8.072549,19.18235
452.4229,654.3074,121,8.121387,19.19846
449.0269,649.4048,122,8.121212,19.3125
452.1998,653.8259,123,8.747127,17.84291
448.9287,648.8693,124,8.132576,19.21023
448.9395,648.6263,125,8.219239,18.9038
452.186,653.0803,126,8.082305,18.83951
452.3419,653.2891,127,8.204445,18.39333
448.6342,648.6972,128,8.244949,18.00253
448.4697,648.6396,129,8.380165,17.44628
452.0222,653.1166,130,27.53439,16.6455
451.9643,653.1299,131,27.82018,16.78947
451.899,652.989,132,27.74786,16.73077
451.6662,653.0048,133,27.82018,16.78947
451.6097,653.0602,134,27.77917,16.65
451.5607,653.0717,135,27.53439,16.6455
451.4395,653.1376,136,27.67544,16.80263
451.3075,653.1671,137,27.74786,16.73077
451.1101,653.0507,138,27.77917,16.65
450.8481,652.8464,139,27.74786,16.73077
450.8901,652.8987,140,27.74775,16.86486
450.683,652.5898,141,8.860083,16.25514
450.6483,652.457,142,8.875,17.525
450.6775,652.489,143,8.179654,18.43939
450.9192,652.6523,144,8.062378,19.22612
450.9422,652.5665,145,8.04931,19.15187
451.1603,652.5906,146,8.055555,19.11309
451.1116,652.5243,147,8.734127,18.04762
451.0893,652.4157,148,8.051896,19.06786
451.0026,652.2375,149,8.051896,19.06786
450.9605,652.1884,150,8.069034,19.13807
450.7251,652.0457,151,8.090196,19.1098
450.6895,651.977,152,8.333333,19.06573
450.7086,652.2247,153,8.157895,19.23002
450.6029,652.2463,154,8.773049,18.08511
450.561,652.4249,155,8.089286,19.22024
450.5107,652.5989,156,8.051896,19.06786
450.5144,652.6619,157,8.062378,19.22612
450.5288,652.8105,158,8.110454,19.19132
450.5946,652.8354,159,8.682171,18
450.7491,652.8687,160,8.068226,19.22027
451.3716,654.0018,161,8.0998,19.17565
451.7082,654.0786,162,8.12426,19.19132
451.8502,654.2147,163,8.079922,19.154
453.6153,656.7395,164,8.291375,18.97203
453.8566,656.786,165,8.092702,19.20907
454.2836,657.2076,166,8.750809,18.22654
454.5584,657.0482,167,8.058824,19.18235
454.7363,657.025,168,8.017442,19.15698
454.9404,656.8604,169,8.099415,19.14815
455.232,656.7604,170,8.096339,19.26397
455.6115,656.8433,171,8.752032,17.93902
455.9995,656.7534,172,8.150098,19.24756
456.4435,656.9429,173,8.130177,19.1854
456.8508,656.7952,174,8.109127,19.21428
457.1779,656.9462,175,8.089148,19.19186
457.4227,656.6962,176,8.314285,18.85238
457.578,656.5797,177,8.04931,19.15187
457.8371,656.4966,178,8.530973,18.65487
458.0692,656.4745,179,8.063116,19.08481
458.1761,656.6094,180,8.12426,19.19132
458.9053,657.731,181,8.095238,19.1219
459.0821,657.7728,182,8.104536,19.1854
459.4537,657.7205,183,8.73494,17.88353
459.545,657.7269,184,8.058824,19.18235
460.0004,658.0048,185,8.12426,19.19132
459.6763,656.9433,186,8.126894,19.31818
459.9267,657.2382,187,8.116858,19.23563
459.7998,656.2464,188,8.447917,18.95833
459.9921,656.0748,189,8.069034,19.13807
460.205,655.8019,190,8.533334,18.648
460.256,655.6097,191,8.121387,19.19846
460.4318,655.2543,192,8.058824,19.18235
460.7108,655.003,193,8.090559,19.26975
461.001,654.7631,194,8.118217,19.15504
461.0697,654.4315,195,8.698413,17.89286
461.331,654.1768,196,8.090196,19.1098
461.2903,653.8283,197,8.062378,19.22612
461.2302,653.6942,198,8.118217,19.15504
461.4059,653.4867,199,8.066667,19.17333
461.8761,653.9344,200,8.5,18.74294
461.8008,653.019,201,8.069034,19.13807
461.8931,652.8013,202,8.494792,18.63021
462.1043,652.4943,203,8.098619,19.25838
462.5,652.8463,204,8.069034,19.13807
462.6909,652.5558,205,8.077381,19.24405
462.6745,651.5532,206,8.072289,19.1506
462.8233,651.2635,207,8.752032,17.93902
462.766,651.0012,208,8.089148,19.19186
462.8572,650.749,209,8.072289,19.1506
462.8586,650.5138,210,8.025794,19.10714
462.7227,650.2513,211,8.068226,19.22027
462.8787,650.6061,212,8.440251,18.56289
462.7788,650.4594,213,8.092702,19.2643
462.8397,650.2455,214,8.356235,18.54453
462.713,650.0375,215,8.125828,18.40618
462.6323,649.9478,216,8.217949,17.88718
462.6934,650.1116,217,8.708709,17.28529
462.5449,650.123,218,8.802867,16.84588
462.3844,650.1217,219,27.53439,16.6455
462.3239,650.3096,220,8.965368,16.17749
462.2081,650.4169,221,27.77917,16.65
462.0547,650.4723,222,8.965368,16.17749
461.9971,650.8933,223,27.77917,16.65
461.8294,651.0502,224,27.53439,16.6455
461.8105,651.1409,225,9.032128,16.37751
461.6973,651.2701,226,8.964444,16.45778
461.5608,651.4558,227,8.824372,16.67384
461.5154,651.5078,228,8.824372,16.67384
461.4714,651.5623,229,8.824372,16.67384
461.0994,651.449,230,8.881481,16.57778
460.8817,651.4272,231,27.53439,16.6455
460.7315,651.3286,232,27.82018,16.78947
460.0316,650.4581,233,27.74786,16.73077
459.6852,650.649,234,27.82018,16.78947
459.3562,650.8658,235,27.82018,16.78947
459.0755,651.6614,236,27.53439,16.6455
458.601,651.6014,237,27.82018,16.78947
458.1158,651.7598,238,27.70476,16.71428
457.7351,652.0732,239,27.74775,16.86486
457.1593,652.3364,240,27.77917,16.65
456.393,652.5956,241,27.74775,16.86486
455.653,653.1062,242,27.74775,16.86486
454.9318,653.3206,243,27.53439,16.6455
454.1506,653.348,244,27.82018,16.78947
453.2075,653.4142,245,27.67544,16.80263
452.4922,653.4501,246,27.74775,16.86486
451.949,653.7487,247,27.67544,16.80263
451.4325,654.0052,248,27.53439,16.6455
451.0253,653.5313,249,27.67544,16.80263
450.6099,653.9913,250,7.674242,20.94697
450.2608,654.2101,251,7.889688,20.20144
449.693,654.0751,252,8.061728,19.31276
449.2834,654.0717,253,8.097403,19.17749
448.7135,653.4499,254,8.010101,19.04445
448.1852,652.9009,255,8.615385,18.01282
447.7946,652.0805,256,8.143149,19.16769
443.7105,641.073,257,8.051896,19.06786
445.0634,640.9356,258,8.05144,19.13375
445.9856,640.9726,259,8.15,19.03542
446.7899,641.007,260,8.666667,18.09756
447.5026,640.8999,261,8.084887,19.00828
448.0524,640.7908,262,8.203947,18.89912
448.3673,640.6168,263,8.030488,19.12805
448.6449,640.3777,264,8.010225,18.95296
448.7791,640.1524,265,8.199547,19.04762
448.8637,640.0626,266,8.072289,19.1506
449.0117,640.0237,267,8.615385,18.01282
449.6483,639.4277,268,8.0998,19.17565
449.4671,640.1642,269,8.15625,19.20417
449.587,640.0677,270,8.170732,19.19309
450.4804,639.488,271,8.0998,19.17565
450.7767,639.5772,272,8.599156,17.95359
450.8164,640.2161,273,8.104418,19.07631
450.8252,640.8123,274,8.115385,19.03846
451.2236,645.3285,275,8.048193,19.1988
451.0123,645.8369,276,8.082829,19.10505
450.9265,646.7072,277,8.288733,18.92488
450.7033,647.3947,278,8.154321,19.1214
451.2091,647.6639,279,8.775101,17.89558
450.9908,648.0719,280,8.0409,19.0818
450.7256,648.4686,281,8.082829,19.10505
450.3835,648.9583,282,8.0998,19.17565
450.198,649.9285,283,8.082829,19.10505
449.7964,650.1968,284,8.630081,17.93902
449.4593,650.3636,285,8.0998,19.17565
449.1651,650.7526,286,8.105691,18.98577
448.8891,650.85,287,8.082829,19.10505
448.6951,651.1031,288,8.069034,19.13807
448.3176,651.4445,289,8.311275,19.08333
448.0043,651.6851,290,8.121032,19.14683
447.7388,651.8322,291,8.82963,17.85185
447.6277,651.3423,292,8.161616,19.20606
447.2411,651.5615,293,8.141105,19.00818
446.8125,651.774,294,8.170732,19.19309
446.4963,651.9042,295,8.072464,19.26708
446.1471,652.1231,296,27.53439,16.6455
445.9113,652.2727,297,27.74775,16.86486
445.608,652.5342,298,8.194244,18.14149
445.4711,652.6163,299,8.1125,19.09792
445.1659,652.9689,300,8.082829,19.10505
444.961,653.1843,301,8.456141,18.99248
444.7543,653.3671,302,8.10101,19.25657
444.5711,653.5862,303,8.730639,18.06397
444.3621,653.8978,304,8.06986,19.21757
444.1813,654.2662,305,8.088889,19.25657
443.9384,654.5746,306,8.104418,19.07631
443.7001,655.0898,307,8.083844,19.18609
443.5113,655.4214,308,8.713675,18.11539
443.3605,655.7474,309,8.051896,19.06786
443.127,656.1761,310,8.040404,19.14747
442.9739,656.6158,311,8,19.17073
442.7469,657.0272,312,8.150602,19.251
442.5289,657.3859,313,8.367724,18.78307
442.1859,657.7013,314,8.104418,19.07631
441.876,657.9301,315,8.619047,18.01701
441.5175,658.1602,316,8.082829,19.10505
441.1154,658.222,317,8.0409,19.0818
440.7824,658.2896,318,8.051896,19.06786
440.1789,658.3594,319,8.191919,19.16364
439.6857,658.4194,320,8.683333,17.9875
439.2462,658.5255,321,8.0998,19.17565
438.7274,658.6176,322,8.102725,19.22851
438.1135,658.7612,323,8.030864,19.03704
437.4923,658.9136,324,8.083844,19.18609
436.8602,659.0834,325,8.464986,18.67227
436.054,659.2592,326,8.072289,19.1506
435.2667,659.4155,327,8.556547,18.42559
434.3186,659.5271,328,8.15625,19.20417
433.4133,659.4217,329,8.105691,18.98577
432.4532,659.4515,330,8.191919,19.16364
431.434,659.4701,331,8.154321,19.1214
430.5756,659.5364,332,8.644737,18.11842
429.6989,659.5813,333,8.0998,19.17565
429.0245,659.5417,334,8.136269,19.15094
428.4773,659.5134,335,8.082829,19.10505
428.0007,659.4799,336,8.051896,19.06786
427.6852,659.4392,337,8.666667,18.09825
427.3692,659.3286,338,8.10101,19.08687
427.1899,659.2652,339,8.493225,18.80759
427.0858,659.2574,340,8.082829,19.10505
427.0166,659.273,341,8.15625,19.02917
426.9546,659.3859,342,8.088889,19.25657
426.9088,659.4103,343,8.206544,19.22086
426.7231,659.4897,344,8.783334,18.0375
426.7726,659.5032,345,8.15625,19.20417
426.6797,659.489,346,8.233545,19.02123
426.8236,659.317,347,8.083844,19.18609
426.9005,659.0989,348,8.25,19.06042
427.1471,658.7868,349,8.810036,18.15412
427.4662,658.6029,350,8.152866,18.75372
427.8087,658.2712,351,9.112555,16.82251
428.0741,658.1215,352,27.82018,16.78947
428.329,658.0613,353,7.85679,20.17778
428.6401,658.0352,354,8.184946,19.21935
428.9153,658.023,355,8.165631,19.26087
429.0895,658.0837,356,8.718615,18.15152
429.4149,658.1409,357,8.186836,19.20594
429.5625,658.1512,358,8.14557,19.28692
429.8599,658.2961,359,8.083844,19.18609
430.215,658.3613,360,8.24109,19.20335
430.5443,658.5031,361,8.819923,18.00383
431.033,658.5524,362,8.244307,19.16356
431.6764,658.6166,363,8.41604,18.62406
432.2724,658.6901,364,8.083844,19.18609
432.8499,658.8322,365,8.071574,19.18609
433.613,658.8016,366,8.113924,19.18143
434.3433,658.8846,367,8.082829,19.10505
435.0813,658.9501,368,8.683333,17.9875
435.5672,658.9537,369,8.14375,19.20417
435.8108,658.8861,370,8.082829,19.10505
436.1696,658.9198,371,8.14557,19.28692
436.5524,658.9052,372,8.154321,19.1214
436.6267,658.8735,373,8.695474,18.04527
436.4505,658.953,374,8.175,19.33333
436.1745,658.9469,375,8.328571,18.95238
435.8261,658.937,376,8.132936,19.12302
435.3846,658.9952,377,8.132936,19.12302
434.992,659.0433,378,8.31991,19.20134
434.5785,659.2692,379,8.18239,19.0587
434.1118,659.5853,380,8.783334,18.0375
433.8034,659.796,381,8.292181,19.10905
433.316,660.1263,382,8.28256,19.17219
432.8803,660.3633,383,8.234178,19.12447
432.4457,660.5526,384,8.178054,19.32091
431.844,660.7265,385,8.783334,18.0375
431.3983,660.8394,386,8.212315,19.15499
431.1484,661.0195,387,8.274232,18.82269
430.6962,661.2075,388,8.291405,19.10273
430.3113,661.3655,389,8.258586,19.13333
430.0127,661.4589,390,8.382284,18.98601
429.5476,661.4035,391,8.32265,19.10043
429.1039,661.3875,392,8.895833,17.95
428.4539,661.2739,393,8.33125,19.22917
428.0106,661.2618,394,8.302083,19.19792
427.4759,661.2649,395,8.204041,19.13939
427.0589,661.2646,396,8.384773,19.02881
426.5636,661.254,397,8.783334,18.0375
426.0741,661.262,398,8.109091,19.02626
425.5242,661.1914,399,8.409722,18.89352
425.0179,661.0518,400,8.14557,19.28692
424.4669,660.991,401,8.291939,19.08715
424.1694,660.8599,402,8.288733,18.92488
424.088,660.4222,403,8.217299,18.92827
424.218,660.0227,404,8.707819,18.03292
424.3033,659.385,405,8.072464,19.26708
424.4783,658.8352,406,8.28481,19.09494
424.5888,658.3853,407,8.14557,19.28692
424.6692,657.7834,408,8.14375,19.15625
424.6777,657.3945,409,8.666667,18.09756
424.7582,656.9924,410,8.1625,19.35833
425.0796,656.6157,411,8.191721,19.05447
425.5219,656.3506,412,8.169892,19.13118
425.9846,656.1773,413,8.115385,19.08761
426.2941,656.1755,414,8.397531,18.99259
426.5985,656.0734,415,8.152688,19.11183
427.0039,656.1836,416,8.775101,17.89558
427.3612,656.3326,417,8.183223,19.16556
427.6922,656.2471,418,8.126582,19.21941
428.2524,656.4288,419,8.221505,19.25806
428.6393,656.4983,420,8.149572,19.17094
428.9633,656.644,421,8.718615,18.15152
429.385,656.5115,422,8.175,19.33333
429.7365,656.4984,423,8.187364,19.12418
430.0282,656.4005,424,8.184211,19.08114
430.3785,656.3624,425,8.278509,19.19298
430.7595,656.3619,426,8.492188,18.79427
430.9969,656.3508,427,8.201698,19.29299
431.3232,656.467,428,8.9,18.06667
431.4405,656.3507,429,8.22658,19.18954
431.6481,656.335,430,8.243589,19.2265
431.9677,656.29,431,8.175,19.33333
432.1544,656.2032,432,8.22658,19.18954
432.4458,656.1881,433,8.8125,18.14167
432.6827,656.1071,434,8.214437,19.26752
432.9811,656.0822,435,8.14557,19.28692
433.019,656.1212,436,8.255914,19.23871
433.1143,656.0649,437,8.247379,19.35849
432.9855,656.0357,438,8.783626,18.78655
432.9327,655.9431,439,8.214437,19.26752
432.8593,655.8886,440,8.923913,18.16304
432.7924,655.6452,441,8.191358,19.40329
432.9266,655.3312,442,8.231422,19.28662
433.08,655.0059,443,8.20215,19.23871
433.5534,654.8083,444,8.20215,19.23871
434.0282,654.5958,445,8.713675,18.08974
434.4974,654.3721,446,8.175,19.33333
434.7333,653.974,447,8.15625,19.26667
434.9234,653.534,448,8.255914,19.23871
435.028,653.052,449,8.172839,19.33745
435.0558,652.4933,450,8.711309,18.79167
434.8733,651.9269,451,8.175,19.33333
434.5828,651.3396,452,8.828282,18.26599
434.2917,650.535,453,8.191358,19.40329
433.9562,649.6562,454,8.184946,19.21935
433.6052,648.9665,455,8.147436,19.19444
433.2194,648.2187,456,8.20215,19.23871
432.8321,647.5728,457,8.718615,18.15152
432.5578,646.6075,458,8.175,19.33333
432.2863,645.7112,459,8.214437,19.26752
432.0794,644.8544,460,8.205451,19.33333
431.8497,643.7989,461,8.245727,19.26709
431.7479,642.761,462,8.801887,18.7327
431.724,641.6385,463,8.214583,19.34583
431.8479,640.7523,464,8.736363,18.69697
431.9738,639.7436,465,8.191358,19.40329
432.1521,638.8945,466,8.102249,19.31288
432.338,637.8441,467,8.178054,19.37888
432.6866,636.7786,468,8.175,19.33333
433.2541,635.2354,469,8.711111,18.27111
433.9092,633.7271,470,8.221532,19.40373
434.763,632.0307,471,8.175,19.33333
435.5332,630.2958,472,8.192872,19.35849
436.237,628.8515,473,8.175,19.33333
436.796,627.6705,474,8.879433,18.35106
437.354,626.4862,475,8.221532,19.40373
437.7147,625.7013,476,8.558333,18.76389
437.8163,624.8056,477,8.214437,19.26752
437.8035,624.1121,478,8.248945,19.37553
437.6761,623.4573,479,8.214437,19.26752
437.548,622.9043,480,8.191358,19.40329
437.472,622.436,481,8.875,18.25
437.5209,622.1792,482,8.191358,19.40329
437.5326,621.9779,483,8.191358,19.40329
437.6201,622.0458,484,8.230608,19.33962
437.7384,622.0146,485,8.191358,19.40329
437.6897,622.1348,486,8.915751,18.30403
437.7119,622.4924,487,8.175,19.33333
437.6819,623.0678,488,8.592286,18.93664
437.6306,623.5626,489,8.175,19.33333
437.6745,624.3207,490,8.175,19.33333
437.6349,624.9706,491,8.191358,19.40329
437.5623,625.5786,492,8.205451,19.33333
437.4821,626.2064,493,8.8125,18.14167
437.3563,626.8663,494,8.194274,19.44785
437.141,627.2728,495,8.314102,19.38889
436.917,627.6717,496,8.191358,19.40329
436.6913,627.8749,497,8.230608,19.33962
436.4962,628.0746,498,8.883721,18.34109
436.2714,628.2627,499,8.194274,19.44785
436.0169,628.179,500,8.564102,18.99487
435.7947,628.1426,501,8.184946,19.21935
435.5742,628.0142,502,8.261603,19.33966
435.4883,627.9948,503,8.245727,19.26709
435.4785,627.9481,504,8.175,19.33333
435.5756,627.6611,505,8.8125,18.14167
435.7577,627.3714,506,8.230608,19.33962
435.8284,627.184,507,8.205451,19.33333
435.9573,626.949,508,8.230453,19.44239
436.0296,626.7375,509,8.230608,19.33962
436.004,626.4637,510,8.8125,18.14167
436.0444,626.0624,511,8.175,19.33333
436.1411,625.735,512,8.401408,18.86855
436.3079,625.33,513,8.175,19.33333
436.5597,624.9059,514,8.221532,19.40373
436.9623,624.4296,515,8.342222,19.13111
437.3474,623.77,516,8.230608,19.33962
437.9428,623.2141,517,8.807693,18.25641
438.3278,622.8353,518,8.191358,19.40329
438.8521,622.1964,519,8.261603,19.33966
439.1747,621.7599,520,8.221532,19.40373
439.4097,621.1852,521,8.221519,19.30802
439.4821,620.7913,522,8.871795,18.22222
439.7314,620.093,523,8.202899,19.44099
439.8893,619.4937,524,8.454545,19.04429
439.9549,618.8412,525,8.239915,19.36306
440.1264,618.1348,526,8.294623,19.25161
440.2422,617.504,527,8.545894,19.1715
440.3595,616.6807,528,8.29979,19.32704
440.6048,615.8734,529,8.9625,18.3875
440.8677,615.1433,530,8.198312,19.38819
440.9663,614.4517,531,8.316017,19.34199
441.1342,613.6912,532,8.233334,19.44167
441.0189,612.9756,533,8.257862,19.55556
441.1838,612.3993,534,8.934211,18.53947
441.2666,612.084,535,8.239915,19.59873
441.5124,611.9126,536,8.277778,19.34444
441.864,611.905,537,8.233954,19.49896
442.1796,612.1331,538,8.235043,19.44658
442.4302,612.2271,539,8.555555,19.50758
442.5994,612.5278,540,8.210971,19.51688
442.6827,613.0265,541,8.880953,18.45238
442.726,613.394,542,8.233334,19.44167
442.647,613.7646,543,8.245727,19.54914
442.6526,613.937,544,8.189874,19.53164
442.637,614.1806,545,8.210971,19.51688
442.5268,614.3677,546,8.817073,18.5122
442.5205,614.4199,547,8.208333,19.61042
442.5262,614.3841,548,8.210971,19.51688
442.5439,614.374,549,8.210971,19.51688
442.6762,614.1928,550,8.236025,19.48654
442.864,614.076,551,8.626985,19.23545
442.9796,613.947,552,8.210971,19.51688
443.1796,613.7622,553,8.893939,18.45455
443.2654,613.4296,554,8.213837,19.56185
443.3091,613.2467,555,8.199162,19.56185
443.3404,613.046,556,8.221532,19.48654
443.3591,612.7599,557,8.210971,19.51688
443.4868,612.4639,558,8.855968,18.49794
443.6231,612.2057,559,8.221532,19.40373
443.7215,611.7543,560,8.245727,19.54914
443.8282,611.2142,561,8.236025,19.48654
444.045,610.5983,562,8.258064,19.53763
444.1926,610.0015,563,8.543417,19.2465
444.4588,609.0829,564,8.199162,19.56185
444.7751,608.1234,565,8.88764,18.50936
445.1292,607.0739,566,8.242236,19.48033
445.4983,605.9679,567,8.233334,19.44167
445.9327,604.6571,568,8.210971,19.51688
446.4103,603.2841,569,8.233334,19.44167
446.8861,602.0454,570,8.880953,18.45238
447.3538,600.5798,571,8.213837,19.56185
447.949,598.8083,572,8.237792,19.49257
448.554,597.0742,573,8.267933,19.47257
449.3219,595.4443,574,8.235043,19.4594
450.0696,593.9941,575,8.756173,19.16667
450.7322,592.6152,576,8.233334,19.44167
451.3392,591.4723,577,8.892361,18.77778
451.7802,590.2499,578,8.217299,19.37131
452.1615,589.2188,579,8.210971,19.51688
452.5974,588.0399,580,8.210971,19.51688
453.0474,586.8204,581,8.185654,19.53798
453.556,585.7275,582,8.807693,18.5641
454.0168,584.7246,583,8.220085,19.57051
454.6058,583.6078,584,8.199162,19.56185
455.2065,582.5699,585,8.182004,19.65644
455.6688,581.5297,586,8.221532,19.48654
456.2052,580.3076,587,8.663462,18.96154
456.8162,579.0029,588,8.185654,19.53798
457.2953,577.6676,589,8.764706,18.7451
457.7914,576.2325,590,8.199162,19.56185
458.3667,574.6678,591,8.18259,19.49257
458.8716,572.9974,592,8.1875,19.52292
459.3003,571.2231,593,8.205451,19.41719
459.8158,569.3372,594,8.875,18.55
460.3149,567.2937,595,8.2293,19.63907
460.7329,565.2355,596,8.213837,19.56185
461.1059,562.9528,597,8.210971,19.51688
461.4944,560.584,598,8.225739,19.55063
461.7878,558.0947,599,8.858586,18.9596
462.0938,555.6923,600,8.213837,19.56185
462.4054,553.5452,601,8.582582,19.06607
462.933,551.6454,602,8.199162,19.56185
463.4582,550.0052,603,8.19375,19.52708
463.9615,548.09,604,8.220126,19.41719
464.4653,546.2747,605,8.242236,19.48033
464.8323,544.5386,606,8.817073,18.5122
465.3937,542.8764,607,8.236025,19.48654
465.9213,541.252,608,8.233334,19.44167
466.2669,539.6157,609,8.236025,19.48654
466.4152,537.8304,610,8.237792,19.50531
466.5042,536.1055,611,8.970695,18.64103
466.528,534.0692,612,8.208333,19.4625
466.5058,532.1841,613,8.568,19.23467
466.7552,530.4753,614,8.205451,19.56604
467.1265,528.7399,615,8.210971,19.51688
467.5064,527.3485,616,8.209877,19.44856
467.9876,526.0682,617,8.18259,19.49257
468.5103,525.2335,618,8.75,18.525
469.0811,524.3479,619,8.1875,19.52292
469.8217,523.639,620,8.199162,19.56185
470.3978,523.0251,621,8.18259,19.49257
471.0515,522.5094,622,8.18259,19.49257
471.7729,521.7797,623,8.833333,18.44186
472.3201,521.15,624,8.139059,19.63804
472.7557,520.4308,625,8.518229,19.26302
473.4123,519.5532,626,8.221532,19.48654
473.7927,518.4691,627,8.221532,19.48654
474.1469,517.5867,628,8.221532,19.48654
474.3902,516.5866,629,8.194445,19.44658
474.5794,515.5582,630,8.683761,18.5641
474.8451,514.5678,631,8.143149,19.61759
474.9562,513.538,632,8.196688,19.42443
474.9766,512.3828,633,8.18259,19.49257
475.1888,511.2895,634,8.205451,19.41719
475.3263,510.0299,635,8.720164,18.56379
475.5108,508.6471,636,8.202084,19.60625
475.7217,507.221,637,8.416667,19.17619
476.2647,505.5851,638,8.171843,19.60456
476.5685,503.7892,639,8.213837,19.56185
477.2869,502.21,640,8.229437,19.47836
477.7691,500.8176,641,8.1875,19.52292
478.1398,499.7354,642,8.720164,18.56379
478.2434,498.6329,643,8.199162,19.56185
478.4287,497.7142,644,8.16875,19.56042
